time,E_scr_pv,E_scr_sv,c_temp_pv,c_temp_sv,k_rpm_pv,k_rpm_sv,n_temp_pv,n_temp_sv,scale_pv,s_temp_pv,s_temp_sv,is_imputed
2025-06-15 08:39:08.260150+00:00,8,8,70.4,70,157,150,69.5,70,3.29,69.9,70,0.0
2025-06-15 08:39:40.850387+00:00,8,8,70.5,70,163,150,70.5,70,3.22,69.2,70,0.0
2025-06-15 08:39:41.319095+00:00,8,8,70.6,70,163,150,70.5,70,3.22,69.2,70,0.0
2025-06-15 08:39:41.744376+00:00,8,8,70.6,70,163,150,70.5,70,3.22,69.1,70,0.0
2025-06-15 08:39:42.169658+00:00,8,8,70.5,70,163,150,70.5,70,3.23,69.1,70,0.0
2025-06-15 08:39:42.594968+00:00,8,8,70.6,70,163,150,70.5,70,3.23,69.1,70,0.0
2025-06-15 08:39:43.032417+00:00,8,8,70.5,70,163,150,70.4,70,3.23,69.0,70,0.0
2025-06-15 08:39:43.454167+00:00,8,8,70.5,70,163,150,70.4,70,3.22,69.1,70,0.0
2025-06-15 08:39:43.876077+00:00,8,8,70.6,70,163,150,70.4,70,3.22,69.0,70,0.0
2025-06-15 08:39:44.329155+00:00,8,8,70.6,70,163,150,70.4,70,3.22,68.9,70,0.0
2025-06-15 08:39:44.754440+00:00,8,8,70.5,70,163,150,70.4,70,3.22,69.0,70,0.0
2025-06-15 08:39:45.176268+00:00,8,8,70.5,70,163,150,70.3,70,3.22,68.9,70,0.0
2025-06-15 08:39:45.624141+00:00,8,8,70.5,70,163,150,70.4,70,3.22,68.9,70,0.0
2025-06-15 08:39:46.049444+00:00,8,8,70.5,70,163,150,70.2,70,3.22,68.7,70,0.0
2025-06-15 08:39:46.493853+00:00,8,8,70.5,70,163,150,70.2,70,3.22,68.7,70,0.0
2025-06-15 08:39:46.915680+00:00,8,8,70.5,70,165,150,70.2,70,3.21,68.6,70,0.0
2025-06-15 08:39:47.337507+00:00,8,8,70.5,70,167,150,70.2,70,3.2,68.6,70,0.0
2025-06-15 08:39:47.795300+00:00,8,8,70.5,70,168,150,70.1,70,3.2,68.6,70,0.0
2025-06-15 08:39:48.220597+00:00,8,8,70.5,70,168,150,70.0,70,3.2,68.5,70,0.0
2025-06-15 08:39:48.661502+00:00,8,8,70.5,70,168,150,70.1,70,3.2,68.5,70,0.0
2025-06-15 08:39:49.098955+00:00,8,8,70.6,70,168,150,70.0,70,3.2,68.4,70,0.0
2025-06-15 08:39:49.520784+00:00,8,8,70.6,70,168,150,70.0,70,3.2,68.5,70,0.0
2025-06-15 08:39:49.973876+00:00,8,8,70.6,70,168,150,70.0,70,3.1882,68.5,70,1.0
2025-06-15 08:39:50.442559+00:00,8,8,70.6,70,168,150,69.9,70,3.131828571,68.3,70,1.0
2025-06-15 08:40:02.533463+00:00,8,8,70.5,70,175,150,69.2,70,3.061933333,68.6,70,1.0
2025-06-15 08:40:02.955430+00:00,8,8,70.6,70,176,150,69.3,70,3.064,68.6,70,1.0
2025-06-15 08:40:03.392980+00:00,8,8,70.6,70,176,150,69.3,70,3.064,68.6,70,1.0
2025-06-15 08:40:03.880735+00:00,8,8,70.5,70,176,150,69.2,70,3.057114286,68.7,70,1.0
2025-06-15 08:40:04.318280+00:00,8,8,70.5,70,176,150,69.2,70,3.061314286,68.6,70,1.0
2025-06-15 08:40:04.771352+00:00,8,8,70.6,70,176,150,69.1,70,3.047157143,68.8,70,1.0
2025-06-15 08:40:05.196500+00:00,8,8,70.6,70,176,150,69.2,70,3.039828571,68.9,70,1.0
2025-06-15 08:40:05.640587+00:00,8,8,70.6,70,176,150,69.2,70,3.039828571,68.9,70,1.0
2025-06-15 08:40:06.062415+00:00,8,8,70.5,70,176,150,69.2,70,3.038571429,68.9,70,1.0
2025-06-15 08:40:06.499879+00:00,8,8,70.6,70,176,150,69.2,70,3.043628571,69.0,70,1.0
2025-06-15 08:40:06.921700+00:00,8,8,70.6,70,176,150,69.1,70,3.0567,69.2,70,1.0
2025-06-15 08:40:07.343530+00:00,8,8,70.6,70,176,150,69.2,70,3.058057143,69.2,70,1.0
2025-06-15 08:40:07.786874+00:00,8,8,70.6,70,176,150,69.1,70,3.045014286,69.1,70,1.0
2025-06-15 08:40:08.212019+00:00,8,8,70.6,70,176,150,69.2,70,3.058057143,69.2,70,1.0
2025-06-15 08:40:08.640471+00:00,8,8,70.5,70,176,150,69.1,70,3.053914286,69.2,70,1.0
2025-06-15 08:40:09.062516+00:00,8,8,70.6,70,176,150,69.1,70,3.0567,69.2,70,1.0
2025-06-15 08:40:09.503284+00:00,8,8,70.5,70,176,150,69.2,70,3.070428571,69.3,70,1.0
2025-06-15 08:40:09.931756+00:00,8,8,70.5,70,176,150,69.1,70,3.068,69.3,70,1.0
2025-06-15 08:40:10.372680+00:00,8,8,70.7,70,176,150,69.2,70,3.064571429,69.5,70,1.0
2025-06-15 08:40:10.825744+00:00,8,8,70.5,70,176,150,69.0,70,3.059447619,69.4,70,1.0
2025-06-15 08:40:11.266513+00:00,8,8,70.6,70,176,150,69.1,70,3.067357143,69.5,70,1.0
2025-06-15 08:40:11.694998+00:00,8,8,70.6,70,176,150,69.1,70,3.067357143,69.5,70,1.0
2025-06-15 08:40:12.117033+00:00,8,8,70.6,70,176,150,69.0,70,3.060290476,69.5,70,1.0
2025-06-15 08:40:12.538864+00:00,8,8,70.6,70,176,150,69.0,70,3.058861905,69.6,70,1.0
2025-06-15 08:40:12.960823+00:00,8,8,70.6,70,176,150,69.0,70,3.058395238,69.7,70,1.0
2025-06-15 08:40:13.382965+00:00,8,8,70.5,70,176,150,68.9,70,3.039647619,69.6,70,1.0
2025-06-15 08:40:13.870602+00:00,8,8,70.6,70,176,150,69.1,70,3.063690476,69.8,70,1.0
2025-06-15 08:40:14.323680+00:00,8,8,70.6,70,176,150,69.0,70,3.057766667,69.8,70,1.0
2025-06-15 08:40:14.776754+00:00,8,8,70.6,70,176,150,69.0,70,3.059195238,69.9,70,1.0
2025-06-15 08:40:15.307945+00:00,8,8,70.6,70,176,150,69.1,70,3.064890476,69.9,70,1.0
2025-06-15 08:40:15.748729+00:00,8,8,70.5,70,176,150,68.9,70,3.042809524,69.9,70,1.0
2025-06-15 08:40:16.173904+00:00,8,8,70.6,70,176,150,69.1,70,3.067547619,70.1,70,1.0
2025-06-15 08:40:16.617874+00:00,8,8,70.6,70,176,150,69.0,70,3.061966667,70.1,70,1.0
2025-06-15 08:40:17.117951+00:00,8,8,70.6,70,177,150,68.9,70,3.028633333,70.1,70,1.0
2025-06-15 08:40:17.574594+00:00,8,8,70.6,70,178,150,69.1,70,3.043695238,70.2,70,1.0
2025-06-15 08:40:18.015507+00:00,8,8,70.6,70,179,150,69.0,70,3.044590476,70.2,70,1.0
2025-06-15 08:40:18.468583+00:00,8,8,70.6,70,179,150,68.9,70,3.042552381,70.2,70,1.0
2025-06-15 08:40:18.893879+00:00,8,8,70.6,70,179,150,68.9,70,3.039219048,70.3,70,1.0
2025-06-15 08:40:19.334782+00:00,8,8,70.5,70,179,150,68.9,70,3.032178571,70.3,70,1.0
2025-06-15 08:40:19.788131+00:00,8,8,70.6,70,179,150,69.0,70,3.041685714,70.3,70,1.0
2025-06-15 08:40:20.244892+00:00,8,8,70.6,70,179,150,69.0,70,3.035180952,70.5,70,1.0
2025-06-15 08:40:20.748287+00:00,8,8,70.6,70,179,150,68.9,70,3.035514286,70.4,70,1.0
2025-06-15 08:40:21.170338+00:00,8,8,70.6,70,179,150,68.9,70,3.0326,70.5,70,1.0
2025-06-15 08:40:21.592165+00:00,8,8,70.6,70,179,150,69.0,70,3.035180952,70.5,70,1.0
2025-06-15 08:40:22.013998+00:00,8,8,70.5,70,179,150,69.0,70,3.021342857,70.6,70,1.0
2025-06-15 08:40:22.592056+00:00,8,8,70.5,70,179,150,69.0,70,3.019828571,70.7,70,1.0
2025-06-15 08:40:23.013895+00:00,8,8,70.6,70,179,150,69.0,70,3.027342857,70.7,70,1.0
2025-06-15 08:40:23.466962+00:00,8,8,70.6,70,179,150,69.1,70,3.0298,70.8,70,1.0
2025-06-15 08:40:23.888793+00:00,8,8,70.6,70,179,150,69.1,70,3.0298,70.8,70,1.0
2025-06-15 08:40:24.310631+00:00,8,8,70.6,70,179,150,69.0,70,3.027752381,70.8,70,1.0
2025-06-15 08:40:24.779321+00:00,8,8,70.6,70,179,150,69.0,70,3.027752381,70.8,70,1.0
2025-06-15 08:40:25.232526+00:00,8,8,70.5,70,179,150,69.0,70,3.020857143,70.8,70,1.0
2025-06-15 08:40:25.654450+00:00,8,8,70.6,70,179,150,69.0,70,3.027752381,70.8,70,1.0
2025-06-15 08:40:26.079761+00:00,8,8,70.6,70,179,150,69.1,70,3.029657143,70.9,70,1.0
2025-06-15 08:40:26.505046+00:00,8,8,70.6,70,179,150,69.0,70,3.027752381,70.8,70,1.0
2025-06-15 08:40:26.926869+00:00,8,8,70.6,70,179,150,69.1,70,3.0298,70.8,70,1.0
2025-06-15 08:40:27.381970+00:00,8,8,70.6,70,179,150,69.1,70,3.0298,70.8,70,1.0
2025-06-15 08:40:27.803811+00:00,8,8,70.5,70,179,150,69.2,70,3.023685714,70.8,70,1.0
2025-06-15 08:40:28.225638+00:00,8,8,70.6,70,179,150,69.2,70,3.032342857,70.8,70,1.0
2025-06-15 08:40:28.647465+00:00,8,8,70.5,70,179,150,69.1,70,3.020314286,70.7,70,1.0
2025-06-15 08:40:29.100538+00:00,8,8,70.5,70,179,150,69.1,70,3.020314286,70.7,70,1.0
2025-06-15 08:40:29.553617+00:00,8,8,70.5,70,179,150,69.2,70,3.022085714,70.6,70,1.0
2025-06-15 08:40:29.978910+00:00,8,8,70.6,70,179,150,69.3,70,3.029028571,70.6,70,1.0
2025-06-15 08:40:30.400755+00:00,8,8,70.6,70,179,150,69.3,70,3.037257143,70.5,70,1.0
2025-06-15 08:40:30.822564+00:00,8,8,70.5,70,179,150,69.2,70,3.033990476,70.4,70,1.0
2025-06-15 08:40:31.244390+00:00,8,8,70.6,70,179,150,69.2,70,3.043904762,70.4,70,1.0
2025-06-15 08:40:31.666231+00:00,8,8,70.6,70,179,150,69.3,70,3.044971429,70.3,70,1.0
2025-06-15 08:40:32.103674+00:00,8,8,70.6,70,179,150,69.3,70,3.049142857,70.2,70,1.0
2025-06-15 08:40:32.541126+00:00,8,8,70.6,70,179,150,69.4,70,3.038485714,70.2,70,1.0
2025-06-15 08:40:32.962964+00:00,8,8,70.6,70,179,150,69.4,70,3.038057143,70.1,70,1.0
2025-06-15 08:40:33.388242+00:00,8,8,70.5,70,179,150,69.3,70,3.046,70.0,70,1.0
2025-06-15 08:40:33.825695+00:00,8,8,70.6,70,179,150,69.3,70,3.050714286,70.0,70,1.0
2025-06-15 08:40:34.252978+00:00,8,8,70.5,70,179,150,69.4,70,3.039457143,69.9,70,1.0
2025-06-15 08:40:34.709528+00:00,8,8,70.6,70,179,150,69.4,70,3.041171429,69.8,70,1.0
2025-06-15 08:40:35.166065+00:00,8,8,70.6,70,179,150,69.4,70,3.0456,69.7,70,1.0
2025-06-15 08:40:35.587897+00:00,8,8,70.6,70,179,150,69.5,70,3.052828571,69.7,70,1.0
2025-06-15 08:40:36.009728+00:00,8,8,70.6,70,179,150,69.5,70,3.054228571,69.6,70,1.0
2025-06-15 08:40:36.447181+00:00,8,8,70.6,70,179,150,69.5,70,3.054228571,69.6,70,1.0
2025-06-15 08:40:36.962751+00:00,8,8,70.6,70,179,150,69.5,70,3.056085714,69.4,70,1.0
2025-06-15 08:40:37.447067+00:00,8,8,70.6,70,179,150,69.6,70,3.072742857,69.5,70,1.0
2025-06-15 08:40:37.872369+00:00,8,8,70.6,70,179,150,69.6,70,3.070285714,69.4,70,1.0
2025-06-15 08:40:38.328912+00:00,8,8,70.6,70,179,150,69.6,70,3.069742857,69.3,70,1.0
2025-06-15 08:40:38.781997+00:00,8,8,70.6,70,179,150,69.7,70,3.098657143,69.4,70,1.0
2025-06-15 08:40:39.203814+00:00,8,8,70.6,70,179,150,69.6,70,3.056914286,69.2,70,1.0
2025-06-15 08:40:39.672516+00:00,8,8,70.6,70,179,150,69.6,70,3.047514286,69.1,70,1.0
2025-06-15 08:40:40.094339+00:00,8,8,70.6,70,179,150,69.7,70,3.081428571,69.1,70,1.0
2025-06-15 08:40:40.516173+00:00,8,8,70.6,70,179,150,69.6,70,3.044771429,69.0,70,1.0
2025-06-15 08:40:40.938014+00:00,8,8,70.6,70,179,150,69.7,70,3.078285714,68.9,70,1.0
2025-06-15 08:40:41.363220+00:00,8,8,70.6,70,179,150,69.7,70,3.078285714,68.9,70,1.0
2025-06-15 08:40:41.785043+00:00,8,8,70.6,70,179,150,69.7,70,3.082171429,68.8,70,1.0
2025-06-15 08:40:42.210321+00:00,8,8,70.6,70,179,150,69.7,70,3.082171429,68.8,70,1.0
2025-06-15 08:40:42.632152+00:00,8,8,70.6,70,179,150,69.8,70,3.100057143,68.7,70,1.0
2025-06-15 08:40:43.057455+00:00,8,8,70.6,70,179,150,69.9,70,3.087371429,68.8,70,1.0
2025-06-15 08:40:43.498409+00:00,8,8,70.5,70,179,150,69.8,70,3.112542857,68.6,70,1.0
2025-06-15 08:40:43.920226+00:00,8,8,70.5,70,179,150,69.9,70,3.104257143,68.6,70,1.0
2025-06-15 08:40:44.392387+00:00,8,8,70.6,70,179,150,69.9,70,3.11,68.6,70,0.0
2025-06-15 08:40:44.836783+00:00,8,8,70.6,70,179,150,70.0,70,3.11,68.6,70,0.0
2025-06-15 08:40:45.305485+00:00,8,8,70.6,70,181,150,70.0,70,3.11,68.5,70,0.0
2025-06-15 08:40:45.730783+00:00,8,8,70.5,70,181,150,69.9,70,3.11,68.4,70,0.0
2025-06-15 08:40:46.159579+00:00,8,8,70.6,70,181,150,70.0,70,3.0948,68.4,70,1.0
2025-06-15 08:40:46.581406+00:00,8,8,70.6,70,181,150,70.0,70,3.0948,68.4,70,1.0
2025-06-15 08:40:47.096980+00:00,8,8,70.6,70,181,150,69.9,70,3.092914286,68.2,70,1.0
2025-06-15 08:40:47.565675+00:00,8,8,70.6,70,181,150,70.0,70,3.091057143,68.2,70,1.0
2025-06-15 08:40:48.006589+00:00,8,8,70.6,70,181,150,70.0,70,3.091057143,68.2,70,1.0
2025-06-15 08:40:48.430739+00:00,8,8,70.5,70,181,150,70.0,70,3.086285714,68.1,70,1.0
2025-06-15 08:40:48.856062+00:00,8,8,70.5,70,181,150,70.0,70,3.085714286,68.2,70,1.0
2025-06-15 08:40:49.284705+00:00,8,8,70.6,70,181,150,70.0,70,3.091028571,68.1,70,1.0
2025-06-15 08:40:49.706533+00:00,8,8,70.5,70,181,150,70.0,70,3.086285714,68.1,70,1.0
2025-06-15 08:40:50.128362+00:00,8,8,70.5,70,181,150,70.0,70,3.086285714,68.1,70,1.0
2025-06-15 08:40:50.569215+00:00,8,8,70.5,70,181,150,70.0,70,3.086228571,68.0,70,1.0
2025-06-15 08:40:50.991245+00:00,8,8,70.5,70,181,150,70.1,70,3.073257143,68.2,70,1.0
2025-06-15 08:40:51.416551+00:00,8,8,70.5,70,181,150,70.0,70,3.086285714,68.1,70,1.0
2025-06-15 08:40:51.904333+00:00,8,8,70.6,70,181,150,70.0,70,3.091028571,68.1,70,1.0
2025-06-15 08:40:52.392133+00:00,8,8,70.5,70,181,150,70.1,70,3.075514286,68.0,70,1.0
2025-06-15 08:40:52.813954+00:00,8,8,70.5,70,181,150,70.1,70,3.075514286,68.0,70,1.0
2025-06-15 08:40:53.235783+00:00,8,8,70.5,70,181,150,70.1,70,3.075514286,68.0,70,1.0
2025-06-15 08:40:53.688860+00:00,8,8,70.5,70,181,150,70.2,70,3.063314286,68.2,70,1.0
2025-06-15 08:40:54.110690+00:00,8,8,70.5,70,181,150,70.1,70,3.073257143,68.2,70,1.0
2025-06-15 08:40:54.532440+00:00,8,8,70.5,70,181,150,70.2,70,3.066428571,68.1,70,1.0
2025-06-15 08:40:54.985598+00:00,8,8,70.5,70,181,150,70.1,70,3.074685714,68.1,70,1.0
2025-06-15 08:40:55.442161+00:00,8,8,70.6,70,181,150,70.2,70,3.070371429,68.0,70,1.0
2025-06-15 08:40:55.867432+00:00,8,8,70.5,70,181,150,70.1,70,3.074685714,68.1,70,1.0
2025-06-15 08:40:56.292747+00:00,8,8,70.5,70,181,150,70.2,70,3.066428571,68.1,70,1.0
2025-06-15 08:40:56.714578+00:00,8,8,70.5,70,181,150,70.2,70,3.066428571,68.1,70,1.0
2025-06-15 08:40:57.155495+00:00,8,8,70.5,70,181,150,70.2,70,3.063314286,68.2,70,1.0
2025-06-15 08:40:57.599859+00:00,8,8,70.5,70,181,150,70.2,70,3.066428571,68.1,70,1.0
2025-06-15 08:40:58.021696+00:00,8,8,70.5,70,181,150,70.2,70,3.066428571,68.1,70,1.0
2025-06-15 08:40:58.462613+00:00,8,8,70.5,70,181,150,70.3,70,3.053714286,68.2,70,1.0
2025-06-15 08:40:58.915700+00:00,8,8,70.5,70,181,150,70.2,70,3.066428571,68.1,70,1.0
2025-06-15 08:40:59.353150+00:00,8,8,70.5,70,181,150,70.2,70,3.066428571,68.1,70,1.0
2025-06-15 08:40:59.790596+00:00,8,8,70.5,70,181,150,70.3,70,3.053714286,68.2,70,1.0
2025-06-15 08:41:00.219244+00:00,8,8,70.5,70,182,150,70.2,70,3.068657143,68.1,70,1.0
2025-06-15 08:41:00.644521+00:00,8,8,70.5,70,182,150,70.2,70,3.065657143,68.2,70,1.0
2025-06-15 08:41:01.066345+00:00,8,8,70.5,70,182,150,70.2,70,3.065657143,68.2,70,1.0
2025-06-15 08:41:01.503796+00:00,8,8,70.5,70,182,150,70.3,70,3.056085714,68.3,70,1.0
2025-06-15 08:41:01.956877+00:00,8,8,70.4,70,182,150,70.2,70,3.045685714,68.3,70,1.0
2025-06-15 08:41:02.441206+00:00,8,8,70.5,70,182,150,70.2,70,3.064857143,68.3,70,1.0
2025-06-15 08:41:02.863034+00:00,8,8,70.5,70,182,150,70.2,70,3.064857143,68.3,70,1.0
2025-06-15 08:41:03.292075+00:00,8,8,70.5,70,182,150,70.2,70,3.067057143,68.4,70,1.0
2025-06-15 08:41:03.713903+00:00,8,8,70.5,70,182,150,70.2,70,3.067057143,68.4,70,1.0
2025-06-15 08:41:04.248555+00:00,8,8,70.5,70,182,150,70.2,70,3.067057143,68.4,70,1.0
2025-06-15 08:41:04.673863+00:00,8,8,70.5,70,182,150,70.2,70,3.067057143,68.4,70,1.0
2025-06-15 08:41:05.095683+00:00,8,8,70.5,70,182,150,70.2,70,3.071628571,68.5,70,1.0
2025-06-15 08:41:05.520978+00:00,8,8,70.5,70,182,150,70.1,70,3.081657143,68.5,70,1.0
2025-06-15 08:41:05.989686+00:00,8,8,70.5,70,182,150,70.3,70,3.063914286,68.6,70,1.0
2025-06-15 08:41:06.418440+00:00,8,8,70.5,70,182,150,70.1,70,3.082257143,68.6,70,1.0
2025-06-15 08:41:06.843742+00:00,8,8,70.5,70,182,150,70.1,70,3.082257143,68.6,70,1.0
2025-06-15 08:41:07.300293+00:00,8,8,70.5,70,182,150,70.1,70,3.082257143,68.6,70,1.0
2025-06-15 08:41:07.753355+00:00,8,8,70.5,70,182,150,70.0,70,3.084257143,68.7,70,1.0
2025-06-15 08:41:08.194284+00:00,8,8,70.5,70,182,150,70.2,70,3.0674,68.8,70,1.0
2025-06-15 08:41:08.616120+00:00,8,8,70.5,70,182,150,70.0,70,3.084257143,68.7,70,1.0
2025-06-15 08:41:09.041418+00:00,8,8,70.5,70,182,150,70.0,70,3.0828,68.8,70,1.0
2025-06-15 08:41:09.513577+00:00,8,8,70.5,70,182,150,70.0,70,3.0828,68.8,70,1.0
2025-06-15 08:41:09.985738+00:00,8,8,70.5,70,182,150,70.0,70,3.079114286,68.9,70,1.0
2025-06-15 08:41:10.407560+00:00,8,8,70.5,70,182,150,69.9,70,3.089942857,68.9,70,1.0
2025-06-15 08:41:10.891883+00:00,8,8,70.5,70,182,150,69.8,70,3.100371429,68.9,70,1.0
2025-06-15 08:41:11.336296+00:00,8,8,70.5,70,182,150,69.9,70,3.090542857,69.0,70,1.0
2025-06-15 08:41:11.789580+00:00,8,8,70.5,70,182,150,69.8,70,3.1048,69.1,70,1.0
2025-06-15 08:41:12.214878+00:00,8,8,70.5,70,182,150,69.8,70,3.1048,69.1,70,1.0
2025-06-15 08:41:12.702662+00:00,8,8,70.5,70,182,150,69.8,70,3.109057143,69.2,70,1.0
2025-06-15 08:41:13.124498+00:00,8,8,70.5,70,182,150,69.7,70,3.103257143,69.2,70,1.0
2025-06-15 08:41:13.546325+00:00,8,8,70.5,70,182,150,69.7,70,3.103257143,69.2,70,1.0
2025-06-15 08:41:13.983780+00:00,8,8,70.5,70,182,150,69.7,70,3.11,69.3,70,0.0
2025-06-15 08:41:14.409084+00:00,8,8,70.5,70,182,150,69.6,70,3.11,69.3,70,0.0
2025-06-15 08:41:14.893404+00:00,8,8,70.5,70,183,150,69.6,70,3.11,69.4,70,0.0
2025-06-15 08:41:15.318724+00:00,8,8,70.5,70,183,150,69.7,70,3.11,69.5,70,0.0
2025-06-15 08:41:15.744016+00:00,8,8,70.5,70,183,150,69.5,70,3.11,69.4,70,0.0
2025-06-15 08:41:16.165954+00:00,8,8,70.5,70,183,150,69.6,70,3.103457143,69.5,70,1.0
2025-06-15 08:41:16.619121+00:00,8,8,70.5,70,183,150,69.5,70,3.093114286,69.6,70,1.0
2025-06-15 08:41:17.041084+00:00,8,8,70.5,70,183,150,69.5,70,3.093114286,69.6,70,1.0
2025-06-15 08:41:17.466470+00:00,8,8,70.5,70,183,150,69.5,70,3.090335714,69.7,70,1.0
2025-06-15 08:41:17.888302+00:00,8,8,70.5,70,183,150,69.5,70,3.090335714,69.7,70,1.0
2025-06-15 08:41:18.504635+00:00,8,8,70.4,70,183,150,69.4,70,3.069669048,69.8,70,1.0
2025-06-15 08:41:18.961274+00:00,8,8,70.6,70,183,150,69.5,70,3.0728,69.9,70,1.0
2025-06-15 08:41:19.445595+00:00,8,8,70.5,70,183,150,69.5,70,3.081764286,69.9,70,1.0
2025-06-15 08:41:19.886509+00:00,8,8,70.5,70,183,150,69.4,70,3.073754762,69.9,70,1.0
2025-06-15 08:41:20.311796+00:00,8,8,70.5,70,183,150,69.4,70,3.070590476,70.1,70,1.0
2025-06-15 08:41:20.811744+00:00,8,8,70.5,70,183,150,69.3,70,3.064469048,70.0,70,1.0
2025-06-15 08:41:21.283910+00:00,8,8,70.5,70,183,150,69.3,70,3.063419048,70.1,70,1.0
2025-06-15 08:41:21.709232+00:00,8,8,70.6,70,183,150,69.3,70,3.056480952,70.2,70,1.0
2025-06-15 08:41:22.181386+00:00,8,8,70.5,70,183,150,69.2,70,3.058685714,70.1,70,1.0
2025-06-15 08:41:22.637925+00:00,8,8,70.5,70,183,150,69.2,70,3.055161905,70.3,70,1.0
2025-06-15 08:41:23.129194+00:00,8,8,70.5,70,183,150,69.2,70,3.057133333,70.2,70,1.0
2025-06-15 08:41:23.570224+00:00,8,8,70.5,70,183,150,69.2,70,3.055161905,70.3,70,1.0
2025-06-15 08:41:24.077099+00:00,8,8,70.6,70,183,150,69.2,70,3.049885714,70.4,70,1.0
2025-06-15 08:41:24.583964+00:00,8,8,70.5,70,183,150,69.1,70,3.054095238,70.4,70,1.0
2025-06-15 08:41:25.005797+00:00,8,8,70.5,70,183,150,69.1,70,3.05327619,70.5,70,1.0
2025-06-15 08:41:25.575148+00:00,8,8,70.5,70,183,150,69.1,70,3.05327619,70.5,70,1.0
2025-06-15 08:41:26.028225+00:00,8,8,70.5,70,183,150,69.1,70,3.051971429,70.6,70,1.0
2025-06-15 08:41:26.450053+00:00,8,8,70.6,70,183,150,69.2,70,3.047633333,70.7,70,1.0
2025-06-15 08:41:26.903339+00:00,8,8,70.5,70,183,150,69.0,70,3.050142857,70.7,70,1.0
2025-06-15 08:41:27.359848+00:00,8,8,70.5,70,183,150,69.0,70,3.05,70.7,70,0.0
2025-06-15 08:41:27.816371+00:00,8,8,70.5,70,183,150,69.1,70,3.05,70.7,70,0.0
2025-06-15 08:41:28.257296+00:00,8,8,70.5,70,183,150,69.1,70,3.05,70.8,70,0.0
2025-06-15 08:41:28.682590+00:00,8,8,70.5,70,183,150,69.0,70,3.05,70.8,70,0.0
2025-06-15 08:41:29.107892+00:00,8,8,70.5,70,183,150,69.0,70,3.051285714,70.9,70,1.0
2025-06-15 08:41:29.767521+00:00,8,8,70.5,70,183,150,68.9,70,3.051007143,70.8,70,1.0
2025-06-15 08:41:30.211310+00:00,8,8,70.6,70,183,150,69.0,70,3.04798,71.0,70,1.0
2025-06-15 08:41:30.745973+00:00,8,8,70.5,70,183,150,68.9,70,3.051778571,70.9,70,1.0
2025-06-15 08:41:31.199049+00:00,8,8,70.5,70,183,150,68.9,70,3.051778571,70.9,70,1.0
2025-06-15 08:41:31.639962+00:00,8,8,70.6,70,183,150,69.0,70,3.04798,71.0,70,1.0
2025-06-15 08:41:32.061792+00:00,8,8,70.5,70,183,150,68.9,70,3.052435714,71.0,70,1.0
2025-06-15 08:41:32.561742+00:00,8,8,70.5,70,183,150,68.9,70,3.052435714,71.0,70,1.0
2025-06-15 08:41:32.983572+00:00,8,8,70.6,70,183,150,68.9,70,3.048570476,71.0,70,1.0
2025-06-15 08:41:33.436857+00:00,8,8,70.6,70,183,150,68.9,70,3.048570476,71.0,70,1.0
2025-06-15 08:41:33.889932+00:00,8,8,70.6,70,183,150,68.9,70,3.048570476,71.0,70,1.0
2025-06-15 08:41:34.330806+00:00,8,8,70.6,70,183,150,68.9,70,3.048570476,71.0,70,1.0
2025-06-15 08:41:34.752700+00:00,8,8,70.5,70,183,150,68.9,70,3.052435714,71.0,70,1.0
2025-06-15 08:41:35.193621+00:00,8,8,70.7,70,183,150,69.0,70,3.057571429,71.0,70,1.0
2025-06-15 08:41:35.615448+00:00,8,8,70.5,70,183,150,68.9,70,3.052435714,71.0,70,1.0
2025-06-15 08:41:36.037282+00:00,8,8,70.6,70,183,150,68.9,70,3.048570476,71.0,70,1.0
2025-06-15 08:41:36.521602+00:00,8,8,70.5,70,183,150,68.9,70,3.052435714,71.0,70,1.0
2025-06-15 08:41:36.943434+00:00,8,8,70.6,70,183,150,68.9,70,3.048570476,71.0,70,1.0
2025-06-15 08:41:37.384342+00:00,8,8,70.6,70,183,150,69.0,70,3.04798,71.0,70,1.0
2025-06-15 08:41:37.813127+00:00,8,8,70.6,70,183,150,69.0,70,3.04798,71.0,70,1.0
2025-06-15 08:41:38.253952+00:00,8,8,70.6,70,183,150,69.1,70,3.047871429,71.0,70,1.0
2025-06-15 08:41:38.679254+00:00,8,8,70.6,70,183,150,68.9,70,3.048027619,70.9,70,1.0
2025-06-15 08:41:39.116698+00:00,8,8,70.5,70,183,150,68.9,70,3.051007143,70.8,70,1.0
2025-06-15 08:41:39.538527+00:00,8,8,70.6,70,183,150,69.0,70,3.046722857,70.8,70,1.0
2025-06-15 08:41:40.007228+00:00,8,8,70.6,70,183,150,69.0,70,3.046722857,70.8,70,1.0
2025-06-15 08:41:40.430749+00:00,8,8,70.6,70,183,150,69.1,70,3.0479,70.7,70,1.0
2025-06-15 08:41:40.890751+00:00,8,8,70.6,70,183,150,69.0,70,3.047370476,70.7,70,1.0
2025-06-15 08:41:41.421937+00:00,8,8,70.6,70,183,150,69.1,70,3.047257143,70.6,70,1.0
2025-06-15 08:41:42.237823+00:00,8,8,70.6,70,183,150,69.1,70,3.04832381,70.4,70,1.0
2025-06-15 08:41:42.784640+00:00,8,8,70.6,70,183,150,69.2,70,3.051095238,70.3,70,1.0
2025-06-15 08:41:43.206809+00:00,8,8,70.6,70,183,150,69.2,70,3.049885714,70.4,70,1.0
