time,E_scr_pv,E_scr_sv,c_temp_pv,c_temp_sv,k_rpm_pv,k_rpm_sv,n_temp_pv,n_temp_sv,scale_pv,s_temp_pv,s_temp_sv
2025-10-16 07:09:32.511330+00:00,8,8,69.5,70,188,1880,67.1,70,0,66.4,70
2025-10-16 07:09:33.573794+00:00,8,8,69.6,70,188,1880,67,70,0,66.5,70
2025-10-16 07:09:34.604952+00:00,8,8,69.6,70,188,1880,67,70,0,66.7,70
2025-10-16 07:09:35.651706+00:00,8,8,69.6,70,188,1880,67,70,0,66.7,70
2025-10-16 07:09:36.714010+00:00,8,8,69.6,70,188,1880,66.9,70,0,66.9,70
2025-10-16 07:09:37.760774+00:00,8,8,69.6,70,188,1880,66.9,70,0,67,70
2025-10-16 07:09:38.807538+00:00,8,8,69.6,70,188,1880,66.9,70,0,67.1,70
2025-10-16 07:09:39.869952+00:00,8,8,69.6,70,188,1880,66.9,70,0,67.2,70
2025-10-16 07:09:40.916771+00:00,8,8,69.6,70,188,1880,66.8,70,0,67.4,70
2025-10-16 07:09:41.963536+00:00,8,8,69.6,70,188,1880,66.7,70,0,67.4,70
2025-10-16 07:09:43.041465+00:00,8,8,69.6,70,188,1880,66.8,70,0,67.5,70
2025-10-16 07:09:44.088274+00:00,8,8,69.6,70,188,1880,66.7,70,0,67.6,70
2025-10-16 07:09:45.150627+00:00,8,8,69.6,70,188,1880,66.8,70,0,67.7,70
2025-10-16 07:09:46.181756+00:00,8,8,69.6,70,188,1880,66.8,70,0,67.9,70
2025-10-16 07:09:47.275464+00:00,8,8,69.5,70,188,1880,66.7,70,0,67.9,70
2025-10-16 07:09:48.322166+00:00,8,8,69.5,70,188,1880,66.6,70,0,68.1,70
2025-10-16 07:09:49.415817+00:00,8,8,69.5,70,188,1880,66.7,70,0,68.1,70
2025-10-16 07:09:50.447014+00:00,8,8,69.6,70,188,1880,66.7,70,0,68.2,70
2025-10-16 07:09:51.540564+00:00,8,8,69.5,70,188,1880,66.7,70,0,68.2,70
2025-10-16 07:09:52.602951+00:00,8,8,69.6,70,188,1880,66.7,70,0,68.2,70
2025-10-16 07:09:53.634172+00:00,8,8,69.6,70,188,1880,66.8,70,0,68.2,70
2025-10-16 07:09:54.696479+00:00,8,8,69.6,70,188,1880,66.7,70,0,68,70
2025-10-16 07:09:55.743323+00:00,8,8,69.6,70,188,1880,66.7,70,0,67.8,70
2025-10-16 07:09:56.805719+00:00,8,8,69.6,70,188,1880,66.8,70,0,67.6,70
2025-10-16 07:09:57.868021+00:00,8,8,69.6,70,188,1880,66.8,70,0,67.4,70
2025-10-16 07:09:58.977280+00:00,8,8,69.6,70,188,1880,66.9,70,0,67.2,70
2025-10-16 07:10:00.024040+00:00,8,8,69.6,70,188,1880,66.8,70,0,67.1,70
2025-10-16 07:10:01.086426+00:00,8,8,69.6,70,188,1880,66.8,70,0,66.9,70
2025-10-16 07:10:02.133190+00:00,8,8,69.6,70,188,1880,66.8,70,0,66.7,70
2025-10-16 07:10:03.179954+00:00,8,8,69.6,70,188,1880,66.8,70,0,66.6,70
2025-10-16 07:10:04.258051+00:00,8,8,69.6,70,188,1880,66.8,70,3.07,66.6,70
2025-10-16 07:10:05.304807+00:00,8,8,69.6,70,188,1880,66.9,70,3.07,66.4,70
2025-10-16 07:10:06.398363+00:00,8,8,69.6,70,188,1880,66.8,70,0,66.4,70
2025-10-16 07:10:07.445212+00:00,8,8,69.6,70,188,1880,66.9,70,0,66.2,70
2025-10-16 07:10:08.523138+00:00,8,8,69.5,70,188,1880,66.8,70,0,66.1,70
2025-10-16 07:10:09.569979+00:00,8,8,69.6,70,188,1880,66.9,70,0,65.9,70
2025-10-16 07:10:10.741662+00:00,8,8,69.6,70,188,1880,66.9,70,0,65.8,70
2025-10-16 07:10:11.788427+00:00,8,8,69.6,70,188,1880,67,70,0,65.8,70
2025-10-16 07:10:12.897680+00:00,8,8,69.6,70,188,1880,67,70,0,65.7,70
2025-10-16 07:10:14.147620+00:00,8,8,69.6,70,188,1880,67,70,0,65.6,70
2025-10-16 07:10:15.209929+00:00,8,8,69.6,70,188,1880,67,70,0,65.7,70
2025-10-16 07:10:16.272316+00:00,8,8,69.7,70,188,1880,67.1,70,0,65.7,70
2025-10-16 07:10:17.319080+00:00,8,8,69.6,70,188,1880,67.2,70,0,65.7,70
2025-10-16 07:10:18.475293+00:00,8,8,69.7,70,188,1880,67.3,70,0,65.9,70
2025-10-16 07:10:19.600088+00:00,8,8,69.6,70,188,1880,67.3,70,0,65.8,70
2025-10-16 07:10:20.646853+00:00,8,8,69.6,70,188,1880,67.3,70,0,66,70
2025-10-16 07:10:21.693616+00:00,8,8,69.6,70,188,1880,67.3,70,0,66.1,70
2025-10-16 07:10:22.740456+00:00,8,8,69.6,70,188,1880,67.4,70,0,66.2,70
2025-10-16 07:10:23.802768+00:00,8,8,69.6,70,188,1880,67.4,70,0,66.3,70
2025-10-16 07:10:24.865155+00:00,8,8,69.7,70,188,1880,67.6,70,0,66.4,70
2025-10-16 07:10:25.912000+00:00,8,8,69.7,70,188,1880,67.5,70,0,66.5,70
2025-10-16 07:10:26.958683+00:00,8,8,69.6,70,188,1880,67.6,70,0,66.6,70
2025-10-16 07:10:28.021146+00:00,8,8,69.6,70,188,1880,67.6,70,0,66.7,70
2025-10-16 07:10:29.067834+00:00,8,8,69.6,70,188,1880,67.6,70,0,66.8,70
2025-10-16 07:10:30.130232+00:00,8,8,69.6,70,188,1880,67.7,70,0,66.9,70
2025-10-16 07:10:31.208233+00:00,8,8,69.5,70,188,1880,67.6,70,0,67.1,70
2025-10-16 07:10:32.301866+00:00,8,8,69.5,70,188,1880,67.6,70,0,67.2,70
2025-10-16 07:10:33.348631+00:00,8,8,69.5,70,188,1880,67.5,70,0,67.3,70
2025-10-16 07:10:34.395401+00:00,8,8,69.6,70,188,1880,67.5,70,0,67.3,70
2025-10-16 07:10:35.442159+00:00,8,8,69.6,70,188,1880,67.5,70,0,67.5,70
2025-10-16 07:10:36.489000+00:00,8,8,69.5,70,188,1880,67.5,70,0,67.6,70
2025-10-16 07:10:37.551384+00:00,8,8,69.5,70,188,1880,67.4,70,0,67.8,70
2025-10-16 07:10:38.598075+00:00,8,8,69.6,70,188,1880,67.3,70,0,67.7,70
2025-10-16 07:10:39.660476+00:00,8,8,69.6,70,188,1880,67.3,70,0,67.8,70
2025-10-16 07:10:40.722930+00:00,8,8,69.6,70,188,1880,67.2,70,0,67.9,70
2025-10-16 07:10:41.847822+00:00,8,8,69.5,70,188,1880,67.2,70,0,68,70
2025-10-16 07:10:42.894493+00:00,8,8,69.6,70,188,1880,67.2,70,0,68.2,70
2025-10-16 07:10:44.019374+00:00,8,8,69.6,70,188,1880,67.1,70,0,68.1,70
2025-10-16 07:10:45.066138+00:00,8,8,69.5,70,188,1880,67.1,70,0,68.3,70
2025-10-16 07:10:46.159873+00:00,8,8,69.6,70,188,1880,67,70,0,68.1,70
2025-10-16 07:10:47.222165+00:00,8,8,69.6,70,188,1880,67,70,0,68,70
2025-10-16 07:10:48.284622+00:00,8,8,69.5,70,188,1880,66.9,70,0,67.7,70
2025-10-16 07:10:49.347019+00:00,8,8,69.6,70,188,1880,67,70,0,67.6,70
2025-10-16 07:10:50.424947+00:00,8,8,69.7,70,188,1880,66.9,70,0,67.4,70
2025-10-16 07:10:51.456168+00:00,8,8,69.6,70,188,1880,66.9,70,0,67.3,70
2025-10-16 07:10:52.518473+00:00,8,8,69.6,70,188,1880,66.8,70,0,67,70
2025-10-16 07:10:53.565248+00:00,8,8,69.5,70,188,1880,66.8,70,0,66.9,70
2025-10-16 07:10:54.596457+00:00,8,8,69.7,70,188,1880,66.8,70,0,66.8,70
2025-10-16 07:10:55.658771+00:00,8,8,69.7,70,188,1880,66.8,70,0,66.7,70
2025-10-16 07:10:56.705529+00:00,8,8,69.6,70,188,1880,66.9,70,0,66.6,70
2025-10-16 07:10:57.752293+00:00,8,8,69.5,70,188,1880,66.7,70,0,66.4,70
2025-10-16 07:10:58.799057+00:00,8,8,69.5,70,188,1880,66.7,70,0,66.4,70
2025-10-16 07:10:59.845822+00:00,8,8,69.7,70,188,1880,66.8,70,0,66.3,70
2025-10-16 07:11:00.892663+00:00,8,8,69.6,70,188,1880,66.8,70,0,66.3,70
2025-10-16 07:11:01.939438+00:00,8,8,69.6,70,188,1880,66.8,70,0,66.1,70
2025-10-16 07:11:03.001736+00:00,8,8,69.6,70,188,1880,66.8,70,3.06,66,70
2025-10-16 07:11:04.048576+00:00,8,8,69.6,70,188,1880,66.7,70,0,65.8,70
2025-10-16 07:11:05.079723+00:00,8,8,69.7,70,188,1880,66.7,70,0,65.8,70
2025-10-16 07:11:06.157670+00:00,8,8,69.7,70,188,1880,66.8,70,0,65.8,70
2025-10-16 07:11:07.204496+00:00,8,8,69.6,70,188,1880,66.8,70,0,65.8,70
2025-10-16 07:11:08.266883+00:00,8,8,69.6,70,188,1880,66.8,70,0,65.9,70
2025-10-16 07:11:09.329267+00:00,8,8,69.6,70,188,1880,66.8,70,0,65.9,70
2025-10-16 07:11:10.360416+00:00,8,8,69.6,70,188,1880,66.8,70,0,65.9,70
2025-10-16 07:11:11.454044+00:00,8,8,69.6,70,188,1880,66.8,70,0,66,70
2025-10-16 07:11:12.500808+00:00,8,8,69.6,70,188,1880,66.9,70,0,66.1,70
2025-10-16 07:11:13.547582+00:00,8,8,69.6,70,188,1880,66.8,70,0,66.1,70
2025-10-16 07:11:14.609881+00:00,8,8,69.6,70,188,1880,66.8,70,0,66.2,70
2025-10-16 07:11:15.672268+00:00,8,8,69.6,70,188,1880,66.9,70,0,66.3,70
2025-10-16 07:11:16.719041+00:00,8,8,69.7,70,188,1880,67,70,0,66.5,70
2025-10-16 07:11:17.750255+00:00,8,8,69.6,70,188,1880,66.9,70,0,66.5,70
2025-10-16 07:11:18.797018+00:00,8,8,69.5,70,188,1880,67,70,0,66.6,70
2025-10-16 07:11:19.874949+00:00,8,8,69.6,70,188,1880,67,70,0,66.7,70
2025-10-16 07:11:20.906167+00:00,8,8,69.6,70,188,1880,67,70,0,66.9,70
2025-10-16 07:11:21.968549+00:00,8,8,69.6,70,188,1880,67.1,70,0,67,70
2025-10-16 07:11:23.030865+00:00,8,8,69.6,70,188,1880,67.1,70,0,67.2,70
2025-10-16 07:11:24.077708+00:00,8,8,69.6,70,188,1880,67.1,70,0,67.2,70
2025-10-16 07:11:25.140087+00:00,8,8,69.5,70,188,1880,67.1,70,0,67.3,70
2025-10-16 07:11:26.186778+00:00,8,8,69.6,70,188,1880,67.2,70,0,67.4,70
2025-10-16 07:11:27.217926+00:00,8,8,69.5,70,188,1880,67.3,70,0,67.6,70
2025-10-16 07:11:28.280306+00:00,8,8,69.6,70,188,1880,67.3,70,0,67.7,70
2025-10-16 07:11:29.327070+00:00,8,8,69.6,70,188,1880,67.4,70,0,67.8,70
2025-10-16 07:11:30.373843+00:00,8,8,69.6,70,188,1880,67.3,70,0,67.8,70
2025-10-16 07:11:31.467553+00:00,8,8,69.6,70,188,1880,67.4,70,0,68,70
2025-10-16 07:11:32.529928+00:00,8,8,69.6,70,188,1880,67.5,70,0,68.1,70
2025-10-16 07:11:33.592334+00:00,8,8,69.6,70,188,1880,67.5,70,0,68.2,70
2025-10-16 07:11:34.639086+00:00,8,8,69.6,70,188,1880,67.5,70,0,68.5,70
2025-10-16 07:11:35.717018+00:00,8,8,69.6,70,188,1880,67.5,70,0,68.5,70
2025-10-16 07:11:36.779483+00:00,8,8,69.6,70,188,1880,67.6,70,0,68.3,70
2025-10-16 07:11:37.841792+00:00,8,8,69.6,70,188,1880,67.7,70,0,68.2,70
2025-10-16 07:11:38.888635+00:00,8,8,69.6,70,188,1880,67.7,70,0,68.1,70
2025-10-16 07:11:40.044765+00:00,8,8,69.6,70,188,1880,67.7,70,0,67.9,70
2025-10-16 07:11:41.091529+00:00,8,8,69.6,70,188,1880,67.8,70,0,67.8,70
2025-10-16 07:11:42.153911+00:00,8,8,69.6,70,188,1880,67.7,70,0,67.6,70
2025-10-16 07:11:43.200599+00:00,8,8,69.6,70,188,1880,67.8,70,0,67.4,70
2025-10-16 07:11:44.262991+00:00,8,8,69.6,70,188,1880,67.8,70,3.06,67.2,70
2025-10-16 07:11:45.309825+00:00,8,8,69.6,70,188,1880,67.8,70,3.06,67.1,70
2025-10-16 07:11:46.356597+00:00,8,8,69.6,70,188,1880,67.8,70,3.06,67,70
2025-10-16 07:11:47.465772+00:00,8,8,69.6,70,188,1880,67.9,70,0,66.9,70
2025-10-16 07:11:48.512609+00:00,8,8,69.6,70,188,1880,67.9,70,0,66.7,70
2025-10-16 07:11:49.543758+00:00,8,8,69.7,70,188,1880,67.8,70,0,66.7,70
2025-10-16 07:11:50.606064+00:00,8,8,69.6,70,188,1880,67.8,70,0,66.6,70
2025-10-16 07:11:51.652828+00:00,8,8,69.7,70,188,1880,67.8,70,0,66.4,70
2025-10-16 07:11:52.684058+00:00,8,8,69.6,70,188,1880,67.8,70,0,66.4,70
2025-10-16 07:11:53.730813+00:00,8,8,69.6,70,188,1880,67.8,70,0,66.2,70
2025-10-16 07:11:54.793195+00:00,8,8,69.6,70,188,1880,67.6,70,0,66.2,70
2025-10-16 07:11:55.839884+00:00,8,8,69.6,70,188,1880,67.6,70,0,66.1,70
2025-10-16 07:11:56.917975+00:00,8,8,69.7,70,188,1880,67.6,70,0,66,70
2025-10-16 07:11:57.995997+00:00,8,8,69.6,70,188,1880,67.6,70,0,66,70
2025-10-16 07:11:59.152032+00:00,8,8,69.6,70,188,1880,67.6,70,0,65.9,70
2025-10-16 07:12:00.198799+00:00,8,8,69.6,70,188,1880,67.5,70,0,66,70
2025-10-16 07:12:01.308055+00:00,8,8,69.7,70,188,1880,67.5,70,0,66,70
2025-10-16 07:12:02.354898+00:00,8,8,69.6,70,188,1880,67.3,70,0,66,70
2025-10-16 07:12:03.432829+00:00,8,8,69.6,70,188,1880,67.3,70,0,66,70
2025-10-16 07:12:04.510929+00:00,8,8,69.7,70,188,1880,67.3,70,0,66.1,70
2025-10-16 07:12:05.557650+00:00,8,8,69.7,70,188,1880,67.3,70,0,66.2,70
2025-10-16 07:12:06.604447+00:00,8,8,69.6,70,188,1880,67.2,70,0,66.3,70
2025-10-16 07:12:07.666755+00:00,8,8,69.6,70,188,1880,67.1,70,0,66.4,70
2025-10-16 07:12:08.822955+00:00,8,8,69.8,70,188,1880,67.2,70,0,66.5,70
2025-10-16 07:12:09.885270+00:00,8,8,69.6,70,188,1880,67,70,0,66.6,70
2025-10-16 07:12:10.932035+00:00,8,8,69.6,70,188,1880,67,70,0,66.7,70
2025-10-16 07:12:12.056929+00:00,8,8,69.7,70,188,1880,67,70,0,66.8,70
2025-10-16 07:12:13.103758+00:00,8,8,69.7,70,188,1880,67,70,0,66.9,70
2025-10-16 07:12:14.166077+00:00,8,8,69.7,70,188,1880,67,70,0,67,70
2025-10-16 07:12:15.212831+00:00,8,8,69.6,70,188,1880,67,70,0,67.3,70
2025-10-16 07:12:16.275217+00:00,8,8,69.6,70,188,1880,66.9,70,0,67.4,70
2025-10-16 07:12:17.322063+00:00,8,8,69.7,70,188,1880,66.9,70,0,67.4,70
2025-10-16 07:12:18.415616+00:00,8,8,69.6,70,188,1880,66.9,70,0,67.5,70
2025-10-16 07:12:19.478076+00:00,8,8,69.6,70,188,1880,66.9,70,0,67.5,70
2025-10-16 07:12:20.540390+00:00,8,8,69.7,70,188,1880,66.9,70,0,67.5,70
2025-10-16 07:12:21.587236+00:00,8,8,69.6,70,188,1880,66.8,70,0,67.6,70
2025-10-16 07:12:22.633996+00:00,8,8,69.6,70,188,1880,66.8,70,0,67.4,70
2025-10-16 07:12:23.696394+00:00,8,8,69.6,70,188,1880,66.8,70,0,67.4,70
2025-10-16 07:12:24.743083+00:00,8,8,69.7,70,188,1880,66.9,70,0,67.4,70
2025-10-16 07:12:25.789833+00:00,8,8,69.7,70,188,1880,66.8,70,0,67.4,70
2025-10-16 07:12:26.836597+00:00,8,8,69.6,70,188,1880,66.9,70,0,67.5,70
2025-10-16 07:12:27.898997+00:00,8,8,69.6,70,188,1880,66.8,70,0,67.5,70
2025-10-16 07:12:28.945834+00:00,8,8,69.6,70,188,1880,66.8,70,0,67.4,70
2025-10-16 07:12:30.023774+00:00,8,8,69.7,70,188,1880,66.8,70,0,67.3,70
2025-10-16 07:12:31.054978+00:00,8,8,69.6,70,188,1880,66.9,70,0,67.3,70
2025-10-16 07:12:32.226651+00:00,8,8,69.7,70,188,1880,66.8,70,0,67.2,70
2025-10-16 07:12:33.273422+00:00,8,8,69.6,70,188,1880,67,70,0,67.3,70
2025-10-16 07:12:34.320261+00:00,8,8,69.6,70,188,1880,66.8,70,0,67.2,70
2025-10-16 07:12:35.382566+00:00,8,8,69.6,70,188,1880,66.8,70,0,67,70
2025-10-16 07:12:36.429331+00:00,8,8,69.6,70,188,1880,66.9,70,0,67,70
2025-10-16 07:12:37.538587+00:00,8,8,69.7,70,188,1880,66.9,70,0,66.9,70
2025-10-16 07:12:38.632301+00:00,8,8,69.6,70,188,1880,66.9,70,0,66.8,70
2025-10-16 07:12:39.679069+00:00,8,8,69.6,70,188,1880,67,70,3.06,66.8,70
2025-10-16 07:12:40.757075+00:00,8,8,69.7,70,188,1880,67,70,3.06,66.8,70
2025-10-16 07:12:41.866254+00:00,8,8,69.6,70,188,1880,67,70,0,66.8,70
2025-10-16 07:12:42.897480+00:00,8,8,69.6,70,188,1880,67,70,0,66.7,70
2025-10-16 07:12:43.959782+00:00,8,8,69.6,70,188,1880,67,70,0,66.7,70
2025-10-16 07:12:45.006625+00:00,8,8,69.6,70,188,1880,66.9,70,0,66.6,70
2025-10-16 07:12:46.053311+00:00,8,8,69.7,70,188,1880,67.1,70,0,66.5,70
2025-10-16 07:12:47.100150+00:00,8,8,69.6,70,188,1880,67,70,0,66.5,70
2025-10-16 07:12:48.146857+00:00,8,8,69.6,70,188,1880,67,70,0,66.4,70
2025-10-16 07:12:49.193602+00:00,8,8,69.6,70,188,1880,66.9,70,0,66.4,70
2025-10-16 07:12:50.224821+00:00,8,8,69.7,70,188,1880,67,70,0,66.4,70
2025-10-16 07:12:51.318457+00:00,8,8,69.6,70,188,1880,67,70,0,66.5,70
2025-10-16 07:12:52.458965+00:00,8,8,69.6,70,188,1880,67,70,0,66.3,70
2025-10-16 07:12:53.521347+00:00,8,8,69.6,70,188,1880,67,70,0,66.4,70
2025-10-16 07:12:54.661772+00:00,8,8,69.6,70,188,1880,67,70,0,66.5,70
2025-10-16 07:12:55.708536+00:00,8,8,69.6,70,188,1880,67,70,0,66.4,70
2025-10-16 07:12:56.770923+00:00,8,8,69.6,70,188,1880,66.9,70,0,66.6,70
2025-10-16 07:12:57.802149+00:00,8,8,69.6,70,188,1880,67,70,0,66.7,70
2025-10-16 07:12:58.927030+00:00,8,8,69.7,70,188,1880,67,70,0,66.7,70
2025-10-16 07:12:59.989332+00:00,8,8,69.7,70,188,1880,67,70,0,66.8,70
2025-10-16 07:13:01.051795+00:00,8,8,69.7,70,188,1880,67.1,70,0,66.9,70
2025-10-16 07:13:02.114107+00:00,8,8,69.7,70,188,1880,67,70,0,67.1,70
2025-10-16 07:13:03.145336+00:00,8,8,69.6,70,188,1880,67,70,0,67.1,70
2025-10-16 07:13:04.223348+00:00,8,8,69.7,70,188,1880,67,70,0,67.2,70
2025-10-16 07:13:05.332523+00:00,8,8,69.7,70,188,1880,67,70,0,67.4,70
2025-10-16 07:13:06.394986+00:00,8,8,69.6,70,188,1880,67,70,0,67.5,70
2025-10-16 07:13:07.441667+00:00,8,8,69.6,70,188,1880,67.1,70,0,67.6,70
2025-10-16 07:13:08.472887+00:00,8,8,69.7,70,188,1880,67,70,0,67.6,70
2025-10-16 07:13:09.535276+00:00,8,8,69.6,70,188,1880,67,70,0,67.8,70
2025-10-16 07:13:10.566424+00:00,8,8,69.8,70,188,1880,67,70,0,67.9,70
2025-10-16 07:13:11.753790+00:00,8,8,69.7,70,188,1880,66.9,70,0,68,70
2025-10-16 07:13:12.847344+00:00,8,8,69.7,70,188,1880,67,70,0,68.1,70
2025-10-16 07:13:13.894108+00:00,8,8,69.6,70,188,1880,66.9,70,0,68.3,70
2025-10-16 07:13:14.972138+00:00,8,8,69.6,70,188,1880,66.9,70,0,68.3,70
2025-10-16 07:13:16.018883+00:00,8,8,69.6,70,188,1880,66.8,70,0,68.3,70
2025-10-16 07:13:17.128140+00:00,8,8,69.6,70,188,1880,66.8,70,0,68.2,70
2025-10-16 07:13:18.174904+00:00,8,8,69.7,70,188,1880,66.8,70,0,68.1,70
2025-10-16 07:13:19.221680+00:00,8,8,69.7,70,188,1880,66.7,70,0,68,70
2025-10-16 07:13:20.252892+00:00,8,8,69.6,70,188,1880,66.7,70,0,68,70
2025-10-16 07:13:21.362157+00:00,8,8,69.6,70,188,1880,66.8,70,0,67.9,70
2025-10-16 07:13:22.424471+00:00,8,8,69.6,70,188,1880,66.7,70,0,67.8,70
2025-10-16 07:13:23.455679+00:00,8,8,69.6,70,188,1880,66.6,70,0,67.6,70
2025-10-16 07:13:24.518057+00:00,8,8,69.7,70,188,1880,66.6,70,0,67.6,70
2025-10-16 07:13:25.549207+00:00,8,8,69.7,70,188,1880,66.7,70,0,67.5,70
2025-10-16 07:13:26.595974+00:00,8,8,69.7,70,188,1880,66.7,70,0,67.3,70
2025-10-16 07:13:27.642733+00:00,8,8,69.6,70,188,1880,66.6,70,0,67.2,70
2025-10-16 07:13:28.705037+00:00,8,8,69.6,70,188,1880,66.6,70,0,67.1,70
2025-10-16 07:13:29.736257+00:00,8,8,69.7,70,188,1880,66.6,70,0,66.9,70
2025-10-16 07:13:30.798580+00:00,8,8,69.7,70,188,1880,66.6,70,3.04,66.7,70
2025-10-16 07:13:31.907902+00:00,8,8,69.6,70,188,1880,66.6,70,0,66.7,70
2025-10-16 07:13:32.954663+00:00,8,8,69.7,70,188,1880,66.6,70,0,66.5,70
2025-10-16 07:13:34.063927+00:00,8,8,69.6,70,188,1880,66.7,70,0,66.5,70
2025-10-16 07:13:35.126311+00:00,8,8,69.6,70,188,1880,66.7,70,0,66.4,70
2025-10-16 07:13:36.188619+00:00,8,8,69.6,70,188,1880,66.7,70,0,66.4,70
2025-10-16 07:13:37.266720+00:00,8,8,69.6,70,188,1880,66.8,70,0,66.3,70
2025-10-16 07:13:38.329100+00:00,8,8,69.7,70,188,1880,66.8,70,0,66.3,70
2025-10-16 07:13:39.375815+00:00,8,8,69.7,70,188,1880,66.9,70,0,66.3,70
2025-10-16 07:13:40.438169+00:00,8,8,69.6,70,188,1880,66.9,70,0,66.3,70
2025-10-16 07:13:41.485036+00:00,8,8,69.7,70,188,1880,67,70,0,66.2,70
2025-10-16 07:13:42.547320+00:00,8,8,69.6,70,188,1880,67,70,0,66,70
2025-10-16 07:13:43.594163+00:00,8,8,69.7,70,188,1880,67,70,0,65.9,70
2025-10-16 07:13:44.672122+00:00,8,8,69.8,70,188,1880,67,70,0,65.9,70
2025-10-16 07:13:45.703316+00:00,8,8,69.6,70,188,1880,67.1,70,0,66,70
2025-10-16 07:13:46.812569+00:00,8,8,69.7,70,188,1880,67.2,70,0,65.8,70
2025-10-16 07:13:47.874885+00:00,8,8,69.6,70,188,1880,67.2,70,0,65.8,70
2025-10-16 07:13:48.921650+00:00,8,8,69.7,70,188,1880,67.3,70,0,65.8,70
2025-10-16 07:13:49.968509+00:00,8,8,69.6,70,188,1880,67.3,70,0,65.8,70
2025-10-16 07:13:51.015252+00:00,8,8,69.7,70,188,1880,67.4,70,0,66,70
2025-10-16 07:13:52.062018+00:00,8,8,69.7,70,188,1880,67.4,70,0,66.1,70
2025-10-16 07:13:53.139947+00:00,8,8,69.6,70,188,1880,67.5,70,0,66,70
2025-10-16 07:13:54.186710+00:00,8,8,69.7,70,188,1880,67.5,70,0,66.1,70
2025-10-16 07:13:55.233475+00:00,8,8,69.7,70,188,1880,67.5,70,0,66.2,70
2025-10-16 07:13:56.280240+00:00,8,8,69.6,70,188,1880,67.6,70,0,66.3,70
2025-10-16 07:13:57.327086+00:00,8,8,69.7,70,188,1880,67.6,70,0,66.4,70
2025-10-16 07:13:58.483148+00:00,8,8,69.6,70,188,1880,67.7,70,0,66.6,70
2025-10-16 07:13:59.529913+00:00,8,8,69.7,70,188,1880,67.7,70,0,66.6,70
2025-10-16 07:14:00.576658+00:00,8,8,69.6,70,188,1880,67.7,70,0,66.8,70
2025-10-16 07:14:01.623437+00:00,8,8,69.7,70,188,1880,67.7,70,0,66.8,70
2025-10-16 07:14:02.670186+00:00,8,8,69.6,70,188,1880,67.8,70,0,67,70
2025-10-16 07:14:03.717035+00:00,8,8,69.6,70,188,1880,67.9,70,0,67.2,70
2025-10-16 07:14:04.763807+00:00,8,8,69.6,70,188,1880,67.8,70,0,67.2,70
2025-10-16 07:14:05.810478+00:00,8,8,69.7,70,188,1880,67.8,70,3.06,67.4,70
2025-10-16 07:14:06.888488+00:00,8,8,69.7,70,188,1880,67.9,70,3.06,67.5,70
2025-10-16 07:14:07.935253+00:00,8,8,69.8,70,188,1880,67.9,70,0,67.6,70
2025-10-16 07:14:08.966473+00:00,8,8,69.6,70,188,1880,67.9,70,0,67.8,70
2025-10-16 07:14:10.013237+00:00,8,8,69.6,70,188,1880,67.9,70,0,67.8,70
2025-10-16 07:14:11.122415+00:00,8,8,69.7,70,188,1880,67.9,70,0,68,70
2025-10-16 07:14:12.153637+00:00,8,8,69.7,70,188,1880,67.9,70,0,68.1,70
2025-10-16 07:14:13.216036+00:00,8,8,69.6,70,188,1880,67.9,70,0,68.2,70
2025-10-16 07:14:14.278336+00:00,8,8,69.7,70,188,1880,67.9,70,0,68.3,70
2025-10-16 07:14:15.325205+00:00,8,8,69.7,70,188,1880,67.8,70,0,68.4,70
2025-10-16 07:14:16.371873+00:00,8,8,69.7,70,188,1880,67.7,70,0,68.4,70
2025-10-16 07:14:17.465571+00:00,8,8,69.6,70,188,1880,67.6,70,0,68.3,70
2025-10-16 07:14:18.590452+00:00,8,8,69.7,70,188,1880,67.5,70,0,68.2,70
2025-10-16 07:14:19.652775+00:00,8,8,69.7,70,188,1880,67.5,70,0,68.2,70
2025-10-16 07:14:20.699524+00:00,8,8,69.7,70,188,1880,67.5,70,0,68,70
2025-10-16 07:14:21.777551+00:00,8,8,69.7,70,188,1880,67.5,70,0,67.9,70
2025-10-16 07:14:22.824299+00:00,8,8,69.7,70,188,1880,67.4,70,0,67.6,70
2025-10-16 07:14:23.871143+00:00,8,8,69.6,70,188,1880,67.3,70,0,67.5,70
2025-10-16 07:14:24.933451+00:00,8,8,69.7,70,188,1880,67.3,70,0,67.5,70
2025-10-16 07:14:25.995914+00:00,8,8,69.7,70,188,1880,67.3,70,0,67.3,70
2025-10-16 07:14:27.042679+00:00,8,8,69.7,70,188,1880,67.3,70,0,67.3,70
2025-10-16 07:14:28.120613+00:00,8,8,69.6,70,188,1880,67.2,70,0,67.1,70
2025-10-16 07:14:29.183000+00:00,8,8,69.7,70,188,1880,67.1,70,0,66.9,70
2025-10-16 07:14:30.214219+00:00,8,8,69.7,70,188,1880,67.2,70,0,66.9,70
2025-10-16 07:14:31.276528+00:00,8,8,69.7,70,188,1880,67.1,70,0,66.8,70
2025-10-16 07:14:32.323376+00:00,8,8,69.7,70,188,1880,67,70,0,66.6,70
2025-10-16 07:14:33.479499+00:00,8,8,69.7,70,188,1880,67.1,70,0,66.4,70
2025-10-16 07:14:34.604301+00:00,8,8,69.8,70,188,1880,67,70,0,66.2,70
2025-10-16 07:14:35.682332+00:00,8,8,69.6,70,188,1880,67,70,0,66.2,70
